id_programacion,id_centro_vacunacion,fecha_programacion,rango_inicial_edad,rango_final_edad
3121,2049,21/06/2021,60,120
3122,2047,21/06/2021,60,120
3125,2050,22/06/2021,60,120
3126,572,21/06/2021,50,59
3127,574,21/06/2021,50,59
3128,2046,21/06/2021,50,59
3129,707,21/06/2021,50,59
3130,269,21/06/2021,50,59
3137,1958,21/06/2021,50,59
3138,469,21/06/2021,50,59
3139,270,21/06/2021,50,59
3168,486,21/06/2021,50,59
3169,1959,21/06/2021,50,59
3170,485,21/06/2021,50,59
3172,2041,21/06/2021,50,59
3173,597,21/06/2021,50,59
3174,2053,21/06/2021,50,59
3175,1935,21/06/2021,60,120
3274,2034,21/06/2021,60,120
3305,2092,22/06/2021,60,120
3306,2051,21/06/2021,50,59
3307,752,25/06/2021,58,59
3308,785,22/06/2021,55,99
3309,441,22/06/2021,55,99
3310,442,22/06/2021,55,99
3311,919,22/06/2021,55,99
3313,668,28/06/2021,56,57
3314,48,28/06/2021,56,57
3315,58,28/06/2021,56,57
3316,668,28/06/2021,56,57
3317,58,28/06/2021,56,57
3318,58,28/06/2021,56,57
3319,30,28/06/2021,56,57
3320,50,28/06/2021,56,57
3321,669,28/06/2021,56,57
3322,40,28/06/2021,56,57
3323,22,28/06/2021,56,57
3344,25,28/06/2021,56,57
3345,62,28/06/2021,56,57
3346,673,28/06/2021,56,57
3347,3,28/06/2021,56,57
3348,674,28/06/2021,56,57
3349,247,28/06/2021,56,57
3350,47,28/06/2021,56,57
3351,51,28/06/2021,56,57
3352,893,28/06/2021,56,57
3353,26,28/06/2021,56,57
3354,15,28/06/2021,56,57
3355,45,28/06/2021,56,57
3356,890,28/06/2021,56,57
3357,890,28/06/2021,56,57
3358,8,28/06/2021,56,57
3359,24,28/06/2021,56,57
3360,29,28/06/2021,56,57
3361,519,28/06/2021,56,57
3382,251,28/06/2021,56,57
3383,890,28/06/2021,56,57
3384,45,28/06/2021,56,57
3385,27,28/06/2021,56,57
3386,5,28/06/2021,56,57
3387,22,28/06/2021,56,57
3388,10,28/06/2021,56,57
3389,252,28/06/2021,56,57
3390,39,28/06/2021,56,57
3391,28,28/06/2021,56,57
3392,678,28/06/2021,56,57
3393,54,28/06/2021,56,57
3394,679,28/06/2021,56,57
3395,16,28/06/2021,56,57
3396,48,25/06/2021,58,59
3397,62,28/06/2021,56,57
3398,668,30/06/2021,54,55
3399,48,30/06/2021,54,55
3400,58,30/06/2021,54,55
3401,668,30/06/2021,54,55
3402,58,30/06/2021,54,55
3403,2341,30/06/2021,54,55
3404,58,30/06/2021,54,55
3405,30,30/06/2021,54,55
3406,50,30/06/2021,54,55
3407,669,30/06/2021,54,55
3697,21,2/07/2021,54,55
3698,21,5/07/2021,50,51
3699,21,3/07/2021,52,53
3700,22,2/07/2021,54,55
3701,22,5/07/2021,50,51
3702,22,3/07/2021,52,53
3703,22,2/07/2021,54,55
3704,22,5/07/2021,50,51
3705,22,3/07/2021,52,53
3706,23,2/07/2021,54,55
3707,23,5/07/2021,50,51
3708,23,3/07/2021,52,53
3709,24,2/07/2021,54,55
3710,24,5/07/2021,50,51
3711,24,3/07/2021,52,53
3712,25,2/07/2021,54,55
3713,25,5/07/2021,50,51
3714,25,3/07/2021,52,53
3715,26,2/07/2021,54,55
3716,26,5/07/2021,50,51
3717,26,3/07/2021,52,53
3741,39,3/07/2021,52,53
3742,40,2/07/2021,54,55
3743,40,5/07/2021,50,51
3744,40,3/07/2021,52,53
3745,43,2/07/2021,54,55
3746,43,5/07/2021,50,51
3747,43,3/07/2021,52,53
3748,45,2/07/2021,54,55
3749,45,5/07/2021,50,51
3750,45,3/07/2021,52,53
3751,45,2/07/2021,54,55
3752,45,5/07/2021,50,51
3753,45,3/07/2021,52,53
3754,46,2/07/2021,54,55
3755,46,5/07/2021,50,51
3756,46,3/07/2021,52,53
3757,47,2/07/2021,54,55
3758,47,5/07/2021,50,51
3759,47,3/07/2021,52,53
3760,48,2/07/2021,54,55
3761,48,5/07/2021,50,51
3785,58,5/07/2021,50,51
3786,58,3/07/2021,52,53
3787,58,2/07/2021,54,55
3788,58,5/07/2021,50,51
3789,58,3/07/2021,52,53
3790,58,2/07/2021,54,55
3791,58,5/07/2021,50,51
3792,58,3/07/2021,52,53
3793,59,2/07/2021,54,55
3794,59,5/07/2021,50,51
3795,59,3/07/2021,52,53
3796,60,2/07/2021,54,55
3797,60,5/07/2021,50,51
3798,60,3/07/2021,52,53
3799,62,2/07/2021,54,55
3800,62,5/07/2021,50,51
3801,62,3/07/2021,52,53
3802,62,2/07/2021,54,55
3803,62,5/07/2021,50,51
3804,62,3/07/2021,52,53
3805,244,2/07/2021,54,55
3829,519,2/07/2021,54,55
3830,519,5/07/2021,50,51
3831,519,3/07/2021,52,53
3832,520,2/07/2021,54,55
3833,520,5/07/2021,50,51
3834,520,3/07/2021,52,53
3835,521,2/07/2021,54,55
3836,521,5/07/2021,50,51
3837,521,3/07/2021,52,53
3838,668,2/07/2021,54,55
3839,668,5/07/2021,50,51
3840,668,3/07/2021,52,53
3841,668,2/07/2021,54,55
3842,668,5/07/2021,50,51
3843,668,3/07/2021,52,53
3844,669,2/07/2021,54,55
3845,669,5/07/2021,50,51
3846,669,3/07/2021,52,53
3847,670,2/07/2021,54,55
3848,670,5/07/2021,50,51
3849,670,3/07/2021,52,53
3873,679,5/07/2021,50,51
3874,679,3/07/2021,52,53
3875,752,2/07/2021,54,55
3876,752,5/07/2021,50,51
3877,752,3/07/2021,52,53
3878,890,2/07/2021,54,55
3879,890,5/07/2021,50,51
3880,890,3/07/2021,52,53
3881,890,2/07/2021,54,55
3882,890,5/07/2021,50,51
3883,890,3/07/2021,52,53
3884,890,2/07/2021,54,55
3885,890,5/07/2021,50,51
3886,890,3/07/2021,52,53
3887,890,2/07/2021,54,55
3888,890,5/07/2021,50,51
3889,890,3/07/2021,52,53
3890,891,2/07/2021,54,55
3891,891,5/07/2021,50,51
3892,891,3/07/2021,52,53
3893,891,2/07/2021,54,55
3917,2588,5/07/2021,50,55
3918,2341,10/07/2021,47,49
3919,58,10/07/2021,47,49
3920,58,10/07/2021,47,49
3921,58,10/07/2021,47,49
3922,244,10/07/2021,47,49
3923,31,10/07/2021,47,49
3924,21,10/07/2021,47,49
3925,752,10/07/2021,47,49
3926,2034,10/07/2021,47,49
3927,51,10/07/2021,47,49
3928,25,10/07/2021,47,49
3929,62,10/07/2021,47,49
3930,247,10/07/2021,47,49
3931,674,10/07/2021,47,49
3932,47,10/07/2021,47,49
3933,51,10/07/2021,47,49
3934,45,10/07/2021,47,49
3935,248,10/07/2021,47,49
3936,46,10/07/2021,47,49
3937,62,10/07/2021,47,49
3938,251,10/07/2021,47,49
3939,45,10/07/2021,47,49
3965,60,10/07/2021,47,49
3966,6,10/07/2021,47,49
3967,673,10/07/2021,47,49
3968,3,10/07/2021,47,49
3969,2576,10/07/2021,47,49
3970,2567,10/07/2021,47,49
3971,893,10/07/2021,47,49
3972,26,10/07/2021,47,49
3973,15,10/07/2021,47,49
3974,890,10/07/2021,47,49
3975,890,10/07/2021,47,49
3976,8,10/07/2021,47,49
3977,24,10/07/2021,47,49
3978,29,10/07/2021,47,49
3979,519,10/07/2021,47,49
3980,5,10/07/2021,47,49
3981,3,10/07/2021,47,49
3982,17,10/07/2021,47,49
3983,55,10/07/2021,47,49
3984,56,10/07/2021,47,49
3985,2588,10/07/2021,47,49
3986,38,10/07/2021,47,49
3987,57,10/07/2021,47,49
4012,30,12/07/2021,47,49
4013,50,12/07/2021,47,49
4014,669,12/07/2021,47,49
4015,40,12/07/2021,47,49
4016,22,12/07/2021,47,49
4017,244,12/07/2021,47,49
4018,31,12/07/2021,47,49
4019,21,12/07/2021,47,49
4020,891,12/07/2021,47,49
4021,520,12/07/2021,47,49
4022,23,12/07/2021,47,49
4023,892,12/07/2021,47,49
4024,670,12/07/2021,47,49
4025,891,12/07/2021,47,49
4026,11,12/07/2021,47,49
4027,43,12/07/2021,47,49
4028,672,12/07/2021,47,49
4029,752,12/07/2021,47,49
4030,752,12/07/2021,47,49
4031,59,12/07/2021,47,49
4032,246,12/07/2021,47,49
4056,24,12/07/2021,47,49
4057,29,12/07/2021,47,49
4058,519,12/07/2021,47,49
4059,5,12/07/2021,47,49
4060,3,12/07/2021,47,49
4061,17,12/07/2021,47,49
4062,55,12/07/2021,47,49
4063,56,12/07/2021,47,49
4064,2588,12/07/2021,47,49
4065,38,12/07/2021,47,49
4066,57,12/07/2021,47,49
4067,19,12/07/2021,47,49
4068,890,12/07/2021,47,49
4069,676,12/07/2021,47,49
4070,675,12/07/2021,47,49
4071,248,12/07/2021,47,49
4072,249,12/07/2021,47,49
4073,521,12/07/2021,47,49
4074,2054,12/07/2021,47,49
4075,46,12/07/2021,47,49
4076,677,12/07/2021,47,49
4077,250,12/07/2021,47,49
4122,16,17/07/2021,45,46
4123,668,17/07/2021,45,46
4124,48,17/07/2021,45,46
4125,668,17/07/2021,45,46
4126,30,17/07/2021,45,46
4127,50,17/07/2021,45,46
4128,669,17/07/2021,45,46
4129,40,17/07/2021,45,46
4130,22,17/07/2021,45,46
4132,520,17/07/2021,45,46
4133,23,17/07/2021,45,46
4134,892,17/07/2021,45,46
4135,670,17/07/2021,45,46
4136,891,17/07/2021,45,46
4137,11,17/07/2021,45,46
4138,43,17/07/2021,45,46
4139,672,17/07/2021,45,46
4140,59,17/07/2021,45,46
4141,246,17/07/2021,45,46
4142,3,17/07/2021,45,46
4143,60,17/07/2021,45,46
4144,6,17/07/2021,45,46
4145,673,17/07/2021,45,46
4175,250,17/07/2021,45,46
4176,34,17/07/2021,45,46
4177,890,17/07/2021,45,46
4178,45,17/07/2021,45,46
4179,5,17/07/2021,45,46
4180,22,17/07/2021,45,46
4181,10,17/07/2021,45,46
4182,252,17/07/2021,45,46
4183,678,17/07/2021,45,46
4184,679,17/07/2021,45,46
4185,2341,19/07/2021,45,46
4186,668,19/07/2021,45,46
4187,58,19/07/2021,45,46
4188,48,19/07/2021,45,46
4189,668,19/07/2021,45,46
4190,58,19/07/2021,45,46
4191,58,19/07/2021,45,46
4192,30,19/07/2021,45,46
4193,50,19/07/2021,45,46
4194,669,19/07/2021,45,46
4195,40,19/07/2021,45,46
4196,22,19/07/2021,45,46
4197,244,19/07/2021,45,46
4146,3,17/07/2021,45,46
4147,2576,17/07/2021,45,46
4148,2567,17/07/2021,45,46
4149,893,17/07/2021,45,46
4150,26,17/07/2021,45,46
4151,15,17/07/2021,45,46
4152,890,17/07/2021,45,46
4153,45,17/07/2021,45,46
4154,890,17/07/2021,45,46
4155,8,17/07/2021,45,46
4156,24,17/07/2021,45,46
4157,519,17/07/2021,45,46
4158,29,17/07/2021,45,46
4159,5,17/07/2021,45,46
4160,3,17/07/2021,45,46
4161,17,17/07/2021,45,46
4162,55,17/07/2021,45,46
4163,56,17/07/2021,45,46
4164,2588,17/07/2021,45,46
4165,38,17/07/2021,45,46
4166,57,17/07/2021,45,46
4167,19,17/07/2021,45,46
4168,890,17/07/2021,45,46
4169,676,17/07/2021,45,46
4170,675,17/07/2021,45,46
4171,249,17/07/2021,45,46
4172,521,17/07/2021,45,46
4173,2054,17/07/2021,45,46
4174,677,17/07/2021,45,46
4078,62,12/07/2021,47,49
4079,34,12/07/2021,47,49
4080,251,12/07/2021,47,49
4081,251,12/07/2021,47,49
4082,890,12/07/2021,47,49
4083,45,12/07/2021,47,49
4084,27,12/07/2021,47,49
4085,5,12/07/2021,47,49
4086,22,12/07/2021,47,49
4087,10,12/07/2021,47,49
4088,252,12/07/2021,47,49
4089,39,12/07/2021,47,49
4090,28,12/07/2021,47,49
4091,678,12/07/2021,47,49
4092,54,12/07/2021,47,49
4093,679,12/07/2021,47,49
4094,16,12/07/2021,47,49
4095,890,10/07/2021,47,49
4096,251,10/07/2021,47,49
4098,2341,17/07/2021,45,46
4099,58,17/07/2021,45,46
4100,58,17/07/2021,45,46
4101,58,17/07/2021,45,46
4102,244,17/07/2021,45,46
4103,31,17/07/2021,45,46
4104,21,17/07/2021,45,46
4105,752,17/07/2021,45,46
4106,2034,17/07/2021,45,46
4107,51,17/07/2021,45,46
4108,25,17/07/2021,45,46
4109,62,17/07/2021,45,46
4110,247,17/07/2021,45,46
4111,674,17/07/2021,45,46
4112,47,17/07/2021,45,46
4113,51,17/07/2021,45,46
4114,248,17/07/2021,45,46
4115,46,17/07/2021,45,46
4116,62,17/07/2021,45,46
4117,251,17/07/2021,45,46
4118,27,17/07/2021,45,46
4119,39,17/07/2021,45,46
4120,28,17/07/2021,45,46
4121,54,17/07/2021,45,46
4223,247,19/07/2021,45,46
4224,3,19/07/2021,45,46
4225,674,19/07/2021,45,46
4226,47,19/07/2021,45,46
4227,51,19/07/2021,45,46
4228,2576,19/07/2021,45,46
4229,2567,19/07/2021,45,46
4230,893,19/07/2021,45,46
4231,26,19/07/2021,45,46
4232,15,19/07/2021,45,46
4233,890,19/07/2021,45,46
4234,45,19/07/2021,45,46
4235,890,19/07/2021,45,46
4236,8,19/07/2021,45,46
4237,24,19/07/2021,45,46
4238,29,19/07/2021,45,46
4239,519,19/07/2021,45,46
4240,5,19/07/2021,45,46
4241,3,19/07/2021,45,46
4242,17,19/07/2021,45,46
4243,55,19/07/2021,45,46
4244,56,19/07/2021,45,46
4245,2588,19/07/2021,45,46
4246,38,19/07/2021,45,46
4272,28,19/07/2021,45,46
4273,678,19/07/2021,45,46
4274,54,19/07/2021,45,46
4275,679,19/07/2021,45,46
4276,16,19/07/2021,45,46
4277,251,17/07/2021,45,46
4278,674,19/07/2021,56,56
4279,2341,24/07/2021,40,44
4280,668,24/07/2021,40,44
4281,58,24/07/2021,40,44
4282,48,24/07/2021,40,44
4283,668,24/07/2021,40,44
4284,58,24/07/2021,40,44
4285,58,24/07/2021,40,44
4286,30,24/07/2021,40,44
4287,50,24/07/2021,40,44
4288,669,24/07/2021,40,44
4289,40,24/07/2021,40,44
4290,244,24/07/2021,40,44
4291,31,24/07/2021,40,44
4292,21,24/07/2021,40,44
4293,891,24/07/2021,40,44
4294,520,24/07/2021,40,44
4319,24,24/07/2021,40,44
4320,29,24/07/2021,40,44
4321,519,24/07/2021,40,44
4322,5,24/07/2021,40,44
4323,55,24/07/2021,40,44
4324,56,24/07/2021,40,44
4325,57,24/07/2021,40,44
4326,19,24/07/2021,40,44
4327,676,24/07/2021,40,44
4328,890,24/07/2021,40,44
4329,675,24/07/2021,40,44
4331,248,24/07/2021,40,44
4332,249,24/07/2021,40,44
4333,46,24/07/2021,40,44
4334,677,24/07/2021,40,44
4335,250,24/07/2021,40,44
4336,62,24/07/2021,40,44
4337,251,24/07/2021,40,44
4338,890,24/07/2021,40,44
4339,27,24/07/2021,40,44
4340,5,24/07/2021,40,44
4341,10,24/07/2021,40,44
4365,45,24/07/2021,40,44
4366,22,24/07/2021,40,44
4619,2341,2/08/2021,40,44
4620,668,2/08/2021,40,44
4621,58,2/08/2021,40,44
4622,48,2/08/2021,40,44
4623,668,2/08/2021,40,44
4624,58,2/08/2021,40,44
4625,58,2/08/2021,40,44
4626,30,2/08/2021,40,44
4627,50,2/08/2021,40,44
4628,669,2/08/2021,40,44
4629,40,2/08/2021,40,44
4630,244,2/08/2021,40,44
4631,31,2/08/2021,40,44
4632,21,2/08/2021,40,44
4633,891,2/08/2021,40,44
4634,520,2/08/2021,40,44
4635,670,2/08/2021,40,44
4636,891,2/08/2021,40,44
4637,11,2/08/2021,40,44
4638,43,2/08/2021,40,44
4663,24,2/08/2021,40,44
4664,29,2/08/2021,40,44
4665,519,2/08/2021,40,44
4666,5,2/08/2021,40,44
4667,55,2/08/2021,40,44
4668,56,2/08/2021,40,44
4669,57,2/08/2021,40,44
4670,19,2/08/2021,40,44
4671,890,2/08/2021,40,44
4672,676,2/08/2021,40,44
4673,676,6/08/2021,40,44
4674,676,13/08/2021,40,44
4675,676,20/08/2021,40,44
4676,676,27/08/2021,40,44
4677,675,2/08/2021,40,44
4678,675,9/08/2021,40,44
4679,675,16/08/2021,40,44
4680,675,23/08/2021,40,44
4681,248,2/08/2021,40,44
4682,249,2/08/2021,40,44
4683,46,2/08/2021,40,44
4684,677,2/08/2021,40,44
4709,17,2/08/2021,40,44
4710,2588,2/08/2021,40,44
4711,38,2/08/2021,40,44
4712,521,2/08/2021,40,44
4713,2054,2/08/2021,40,44
4714,34,2/08/2021,40,44
4715,45,2/08/2021,40,44
4716,22,2/08/2021,40,44
4717,96,29/06/2021,60,107
4718,100,15/07/2021,57,59
4719,101,8/06/2021,60,120
4720,3058,15/07/2021,57,59
4721,3078,15/07/2021,57,59
4723,681,15/07/2021,57,59
4725,96,15/07/2021,57,59
4726,3082,15/07/2021,57,59
4727,3079,15/07/2021,57,59
4728,3083,15/07/2021,58,59
4729,3076,15/07/2021,57,59
4730,3077,15/07/2021,57,59
4731,110,15/07/2021,57,59
4732,3081,15/07/2021,57,59
4733,3080,15/07/2021,57,59
4734,3060,13/06/2021,60,120
4735,3060,15/06/2021,60,120
4736,3060,15/07/2021,57,59
4737,3084,15/07/2021,57,59
4738,452,6/07/2021,60,110
4739,452,15/07/2021,60,110
4740,452,26/07/2021,60,110
4741,2023,18/07/2021,55,59
4742,2023,17/07/2021,55,59
4743,2023,15/07/2021,57,59
4744,452,19/07/2021,50,59
4745,452,24/07/2021,40,49
4746,452,18/07/2021,50,59
4747,452,23/07/2021,40,49
4748,2905,15/07/2021,57,59
4749,452,16/07/2021,57,59
4750,3283,5/05/2021,60,120
4751,859,14/06/2021,60,100
4752,860,14/06/2021,60,100
4753,116,14/06/2021,60,100
4754,860,15/07/2021,50,59
4755,115,14/06/2021,60,100
4756,859,15/07/2021,50,59
4757,3267,15/07/2021,50,59
4758,455,15/07/2021,50,59
4759,456,15/07/2021,50,59
4760,115,15/07/2021,50,59
4761,116,15/07/2021,50,59
4762,457,15/07/2021,50,59
4763,458,15/07/2021,50,59
4764,459,15/07/2021,50,59
4765,464,15/07/2021,50,59
4685,250,2/08/2021,40,44
4686,62,2/08/2021,40,44
4687,251,2/08/2021,40,44
4688,890,2/08/2021,40,44
4689,27,2/08/2021,40,44
4690,5,2/08/2021,40,44
4691,10,2/08/2021,40,44
4692,252,2/08/2021,40,44
4693,39,2/08/2021,40,44
4694,28,2/08/2021,40,44
4695,678,2/08/2021,40,44
4696,54,2/08/2021,40,44
4697,679,2/08/2021,40,44
4698,16,2/08/2021,40,44
4699,22,2/08/2021,40,44
4700,23,2/08/2021,40,44
4701,892,2/08/2021,40,44
4702,672,2/08/2021,40,44
4703,59,2/08/2021,40,44
4704,3,2/08/2021,40,44
4705,6,2/08/2021,40,44
4706,2567,2/08/2021,40,44
4707,45,2/08/2021,40,44
4708,3,2/08/2021,40,44
4639,752,2/08/2021,40,44
4640,246,2/08/2021,40,44
4641,2034,2/08/2021,40,44
4642,51,2/08/2021,40,44
4643,60,2/08/2021,40,44
4644,25,2/08/2021,40,44
4645,62,2/08/2021,40,44
4646,673,2/08/2021,40,44
4647,673,6/08/2021,40,44
4648,673,13/08/2021,40,44
4649,673,20/08/2021,40,44
4650,673,27/08/2021,40,44
4651,3,2/08/2021,40,44
4652,247,2/08/2021,40,44
4653,674,2/08/2021,40,44
4654,47,2/08/2021,40,44
4655,2576,2/08/2021,40,44
4656,51,2/08/2021,40,44
4657,893,2/08/2021,40,44
4658,26,2/08/2021,40,44
4659,15,2/08/2021,40,44
4660,890,2/08/2021,40,44
4661,890,2/08/2021,40,44
4662,8,2/08/2021,40,44
23,28,30/04/2021,70,79
24,40,30/04/2021,70,79
25,50,30/04/2021,70,79
26,54,30/04/2021,70,79
27,16,30/04/2021,70,79
28,22,23/04/2021,80,120
29,17,23/04/2021,80,120
30,29,23/04/2021,80,120
31,22,23/04/2021,80,120
32,34,23/04/2021,80,120
33,35,23/04/2021,80,120
34,1,23/04/2021,80,120
35,33,23/04/2021,80,120
36,3,23/04/2021,80,120
37,24,23/04/2021,80,120
38,6,23/04/2021,80,120
39,6,23/04/2021,80,120
40,8,23/04/2021,80,120
41,26,23/04/2021,80,120
42,30,23/04/2021,80,120
43,31,23/04/2021,80,120
44,30,23/04/2021,80,120
65,13,23/04/2021,80,120
66,21,23/04/2021,80,120
67,25,23/04/2021,80,120
68,26,23/04/2021,80,120
69,63,24/04/2021,70,120
70,64,24/04/2021,70,120
71,65,24/04/2021,70,120
72,66,24/04/2021,70,120
73,67,24/04/2021,70,120
74,68,24/04/2021,70,120
75,69,24/04/2021,70,120
76,70,24/04/2021,70,120
77,71,26/04/2021,70,120
78,72,26/04/2021,70,120
79,73,26/04/2021,70,120
80,74,26/04/2021,70,120
81,75,26/04/2021,70,120
82,76,26/04/2021,70,120
83,77,26/04/2021,70,120
84,78,26/04/2021,70,120
86,80,26/04/2021,70,120
87,81,26/04/2021,70,120
88,82,26/04/2021,70,120
111,105,29/04/2021,70,120
112,106,29/04/2021,70,120
113,107,29/04/2021,70,120
114,108,27/04/2021,70,120
115,109,28/04/2021,70,120
116,110,28/04/2021,70,120
117,111,28/04/2021,70,120
118,112,29/04/2021,70,120
119,113,27/04/2021,70,120
120,114,27/04/2021,70,120
121,115,27/04/2021,70,120
122,116,27/04/2021,70,120
123,117,27/04/2021,70,120
124,118,26/04/2021,70,120
125,119,26/04/2021,70,120
126,120,26/04/2021,70,120
127,121,26/04/2021,70,120
128,122,26/04/2021,70,120
129,123,26/04/2021,70,120
130,124,26/04/2021,70,120
131,125,26/04/2021,70,120
132,126,26/04/2021,70,120
133,127,27/04/2021,70,120
156,150,22/04/2021,70,120
157,151,22/04/2021,70,120
158,152,22/04/2021,70,120
159,153,22/04/2021,70,120
160,154,7/05/2021,80,120
161,155,7/05/2021,80,120
162,156,7/05/2021,80,120
163,157,7/05/2021,80,120
164,158,7/05/2021,80,120
165,159,7/05/2021,80,120
166,160,7/05/2021,80,120
167,161,7/05/2021,80,120
168,162,7/05/2021,80,120
169,163,30/04/2021,80,120
170,164,7/05/2021,80,120
171,165,30/04/2021,80,120
172,166,30/04/2021,80,120
173,167,7/05/2021,80,120
174,168,7/05/2021,80,120
175,169,7/05/2021,80,120
176,170,7/05/2021,80,120
177,171,26/04/2021,70,120
178,172,27/04/2021,70,120
207,201,24/04/2021,80,120
209,203,28/04/2021,80,120
210,204,28/04/2021,80,120
211,205,29/04/2021,80,120
212,206,28/04/2021,80,120
213,207,29/04/2021,80,120
214,208,29/04/2021,80,120
215,209,28/04/2021,80,120
216,210,28/04/2021,80,120
217,211,28/04/2021,80,120
218,212,28/04/2021,80,120
219,213,28/04/2021,80,120
220,214,29/04/2021,80,120
221,215,29/04/2021,80,120
222,216,28/04/2021,80,120
223,217,29/04/2021,80,120
245,239,28/04/2021,80,120
246,240,28/04/2021,80,120
247,241,28/04/2021,80,120
248,242,28/04/2021,80,120
249,243,28/04/2021,80,120
250,22,30/04/2021,70,79
251,31,30/04/2021,70,79
252,244,30/04/2021,70,79
253,21,30/04/2021,70,79
254,58,30/04/2021,70,79
255,3,30/04/2021,70,79
257,58,30/04/2021,70,79
258,23,30/04/2021,70,79
259,58,30/04/2021,70,79
260,35,30/04/2021,70,79
261,11,30/04/2021,70,79
262,43,30/04/2021,70,79
265,59,30/04/2021,70,79
266,246,30/04/2021,70,79
267,51,30/04/2021,70,79
268,47,30/04/2021,70,79
423,259,28/04/2021,80,120
424,260,28/04/2021,80,120
425,261,28/04/2021,80,120
426,262,28/04/2021,80,120
427,263,28/04/2021,80,120
428,264,28/04/2021,80,120
429,265,28/04/2021,80,120
430,266,28/04/2021,80,120
431,267,28/04/2021,80,120
432,268,28/04/2021,80,120
433,269,29/04/2021,80,120
434,270,29/04/2021,80,120
435,271,29/04/2021,80,120
436,272,29/04/2021,80,120
437,273,29/04/2021,80,120
438,274,29/04/2021,80,120
439,275,29/04/2021,80,120
440,276,29/04/2021,80,120
441,277,29/04/2021,80,120
442,278,29/04/2021,80,120
443,279,29/04/2021,80,120
444,280,29/04/2021,80,120
445,281,29/04/2021,80,120
468,304,1/05/2021,80,120
469,305,1/05/2021,80,120
470,306,3/05/2021,80,120
471,307,3/05/2021,80,120
472,308,3/05/2021,80,120
473,309,3/05/2021,80,120
474,310,30/04/2021,80,120
475,311,30/04/2021,80,120
476,312,30/04/2021,80,120
477,313,30/04/2021,80,120
478,314,30/04/2021,80,120
479,315,30/04/2021,80,120
480,316,30/04/2021,80,120
481,317,30/04/2021,80,120
482,318,27/04/2021,70,120
483,319,27/04/2021,70,120
484,320,27/04/2021,70,120
485,321,27/04/2021,70,120
486,322,29/04/2021,80,120
487,323,29/04/2021,80,120
488,324,29/04/2021,80,120
489,325,29/04/2021,80,120
511,347,3/05/2021,80,120
512,348,3/05/2021,80,120
513,349,3/05/2021,80,120
514,350,28/04/2021,70,120
515,351,28/04/2021,70,120
516,352,28/04/2021,70,120
517,353,28/04/2021,70,120
518,354,28/04/2021,70,120
519,355,28/04/2021,70,120
520,356,28/04/2021,70,120
521,357,28/04/2021,70,120
522,358,27/04/2021,70,120
523,359,27/04/2021,70,120
524,360,27/04/2021,70,120
525,361,27/04/2021,70,120
526,362,27/04/2021,70,120
527,363,26/04/2021,80,120
528,364,26/04/2021,80,120
529,365,26/04/2021,80,120
530,366,26/04/2021,80,120
531,367,26/04/2021,80,120
532,368,26/04/2021,80,120
533,369,26/04/2021,80,120
782,389,30/04/2021,,
784,391,29/04/2021,,
785,392,5/05/2021,,
786,393,5/05/2021,,
787,394,5/05/2021,,
788,395,5/05/2021,,
789,396,5/05/2021,,
790,397,5/05/2021,,
791,398,5/05/2021,,
792,399,5/05/2021,,
793,400,5/05/2021,,
794,401,6/05/2021,,
795,402,6/05/2021,,
796,403,6/05/2021,,
797,404,6/05/2021,,
798,405,5/05/2021,,
799,406,7/05/2021,,
800,407,7/05/2021,,
801,408,7/05/2021,,
802,409,25/04/2021,,
803,410,4/05/2021,,
